date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:12:37	21780/21780	---M--	200	added ('OK')	font/woff2	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/fonts/Linearicons-Free54e9.woff2?w118d	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/fonts/Linearicons-Free54e954e9.woff2	(from https://www.nepalholidaytour.in/css/linearicons-min.css)
12:12:37	55696/55696	---M--	200	added ('OK')	font/woff	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/fonts/Linearicons-Free54e9.woff?w118d	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/fonts/Linearicons-Free54e954e9.woff	(from https://www.nepalholidaytour.in/css/linearicons-min.css)
12:12:37	645604/645604	---M--	200	added ('OK')	font/woff	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/fonts/icofont.woff	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/fonts/icofont.woff	(from https://www.nepalholidaytour.in/css/icofont.min.css)
12:12:37	55620/55620	---M--	200	added ('OK')	font/ttf	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/fonts/Linearicons-Free54e9.ttf?w118d	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/fonts/Linearicons-Free54e954e9.ttf	(from https://www.nepalholidaytour.in/css/linearicons-min.css)
12:12:38	205847/205847	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/fonts/Linearicons-Free54e9.svg?w118d	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/fonts/Linearicons-Free54e954e9.svg	(from https://www.nepalholidaytour.in/css/linearicons-min.css)
12:12:38	202123/202123	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jul%202023%2022:04:23%20GMT	https://www.nepalholidaytour.in/img/nepal-tour.jpg	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/img/nepal-tour.jpg	(from https://www.nepalholidaytour.in/about.php)
12:12:38	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Jun%202024%2006:42:44%20GMT	https://www.nepalholidaytour.in/img/pokhara.jpg	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/img/pokhara.jpg	(from https://www.nepalholidaytour.in/pokhara-tour-package-from-gorakhpur.php)
12:12:38	131822/131822	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/img/annapurna-mountain-range.jpg	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/img/annapurna-mountain-range.jpg	(from https://www.nepalholidaytour.in/pokhara-tour-package-from-gorakhpur.php)
12:12:39	11241/11241	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2006:42:45%20GMT	https://www.nepalholidaytour.in/bindhyabasini-devi-temple-tour-pokhara.php	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/bindhyabasini-devi-temple-tour-pokhara.html	(from https://www.nepalholidaytour.in/pokhara-tour-package-from-gorakhpur.php)
12:12:39	13138/13138	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2006:42:45%20GMT	https://www.nepalholidaytour.in/devi's-fall-pokhara-tour.php	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/devi's-fall-pokhara-tour.html	(from https://www.nepalholidaytour.in/pokhara-tour-package-from-gorakhpur.php)
12:12:39	149273/149273	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/img/Devi's-Fall-Pokhara-Nepal.jpg	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/img/Devi's-Fall-Pokhara-Nepal.jpg	(from https://www.nepalholidaytour.in/pokhara-tour-package-from-gorakhpur.php)
12:12:39	192444/192444	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/img/bindhyabasini-temple-pokhara-nepal.jpg	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/img/bindhyabasini-temple-pokhara-nepal.jpg	(from https://www.nepalholidaytour.in/pokhara-tour-package-from-gorakhpur.php)
12:12:39	11338/11338	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2006:42:46%20GMT	https://www.nepalholidaytour.in/international-mountain-museum-tour-pokhara.php	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/international-mountain-museum-tour-pokhara.html	(from https://www.nepalholidaytour.in/pokhara-tour-package-from-gorakhpur.php)
12:12:40	125070/125070	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/img/International-Mountain-Museum-Pokhara.jpg	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/img/International-Mountain-Museum-Pokhara.jpg	(from https://www.nepalholidaytour.in/pokhara-tour-package-from-gorakhpur.php)
12:12:40	11048/11048	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2006:42:46%20GMT	https://www.nepalholidaytour.in/gupteshwor-mahadev-cave-tour-pokhara.php	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/gupteshwor-mahadev-cave-tour-pokhara.html	(from https://www.nepalholidaytour.in/pokhara-tour-package-from-gorakhpur.php)
12:12:41	11031/11031	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2006:42:47%20GMT	https://www.nepalholidaytour.in/world-peace-pagoda-tour-pokhara.php	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/world-peace-pagoda-tour-pokhara.html	(from https://www.nepalholidaytour.in/pokhara-tour-package-from-gorakhpur.php)
12:12:41	233317/233317	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/img/gupteshwor-mahadev-cave.jpg	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/img/gupteshwor-mahadev-cave.jpg	(from https://www.nepalholidaytour.in/pokhara-tour-package-from-gorakhpur.php)
12:12:41	93628/93628	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/img/phewa-lake-pokhara.jpg	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/img/phewa-lake-pokhara.jpg	(from https://www.nepalholidaytour.in/pokhara-tour-package-from-gorakhpur.php)
12:12:42	177569/177569	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/img/world-peace-pagoda.jpg	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/img/world-peace-pagoda.jpg	(from https://www.nepalholidaytour.in/pokhara-tour-package-from-gorakhpur.php)
12:12:42	141825/141825	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/img/pokhara-tour-from-gorakhpur.jpg	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/img/pokhara-tour-from-gorakhpur.jpg	(from https://www.nepalholidaytour.in/pokhara-tour-package-from-gorakhpur.php)
12:12:42	11660/11660	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2006:42:48%20GMT	https://www.nepalholidaytour.in/pashupatinath-temple-tour-kathmandu.php	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/pashupatinath-temple-tour-kathmandu.html	(from https://www.nepalholidaytour.in/kathmandu-tour-package-from-gorakhpur.php)
12:12:42	185235/185235	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/img/boudhanath-stupa.jpg	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/img/boudhanath-stupa.jpg	(from https://www.nepalholidaytour.in/kathmandu-tour-package-from-gorakhpur.php)
12:12:42	165650/165650	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/img/Pashupatinath-Temple-Kathmandu.jpg	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/img/Pashupatinath-Temple-Kathmandu.jpg	(from https://www.nepalholidaytour.in/kathmandu-tour-package-from-gorakhpur.php)
12:12:42	11659/11659	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2006:42:48%20GMT	https://www.nepalholidaytour.in/boudhanath-stupa-tour-kathmandu.php	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/boudhanath-stupa-tour-kathmandu.html	(from https://www.nepalholidaytour.in/kathmandu-tour-package-from-gorakhpur.php)
12:12:43	11824/11824	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2006:42:49%20GMT	https://www.nepalholidaytour.in/kathmandu-durbar-square-tour.php	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/kathmandu-durbar-square-tour.html	(from https://www.nepalholidaytour.in/kathmandu-tour-package-from-gorakhpur.php)
12:12:43	163029/163029	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/img/durbar-square-kathmandu.jpg	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/img/durbar-square-kathmandu.jpg	(from https://www.nepalholidaytour.in/kathmandu-tour-package-from-gorakhpur.php)
12:12:43	89990/89990	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/img/muktinath-temple-tour.jpg	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/img/muktinath-temple-tour.jpg	(from https://www.nepalholidaytour.in/muktinath-tour-package-from-gorakhpur.php)
12:12:44	110790/110790	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/img/muktinath-108-holy-spouts-nepal.jpg	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/img/muktinath-108-holy-spouts-nepal.jpg	(from https://www.nepalholidaytour.in/muktinath-tour-package-from-gorakhpur.php)
12:12:44	143567/143567	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/img/muktinath-temple-nepal.jpg	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/img/muktinath-temple-nepal.jpg	(from https://www.nepalholidaytour.in/muktinath-tour-package-from-gorakhpur.php)
12:12:44	23094/23094	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2006:42:50%20GMT	https://www.nepalholidaytour.in/08-days-muktinath-tour-package-from-gorakhpur.php	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/08-days-muktinath-tour-package-from-gorakhpur.html	(from https://www.nepalholidaytour.in/muktinath-tour-package-from-gorakhpur.php)
12:12:44	130112/130112	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/img/muktinath-tour-package-02.jpg	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/img/muktinath-tour-package-02.jpg	(from https://www.nepalholidaytour.in/muktinath-tour-package-from-gorakhpur.php)
12:12:44	23037/23037	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2006:42:50%20GMT	https://www.nepalholidaytour.in/09-days-muktinath-tour-package-from-gorakhpur.php	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/09-days-muktinath-tour-package-from-gorakhpur.html	(from https://www.nepalholidaytour.in/muktinath-tour-package-from-gorakhpur.php)
12:12:45	26385/26385	---MC-	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2006:42:50%20GMT	https://www.nepalholidaytour.in/12-days-muktinath-tour-package-from-gorakhpur.php	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/12-days-muktinath-tour-package-from-gorakhpur.html	(from https://www.nepalholidaytour.in/muktinath-tour-package-from-gorakhpur.php)
12:12:45	147108/147108	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/img/muktinath-tour.jpg	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/img/muktinath-tour.jpg	(from https://www.nepalholidaytour.in/muktinath-tour-package-from-gorakhpur.php)
12:12:45	163380/163380	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/img/jungle-safari-chitwan.jpg	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/img/jungle-safari-chitwan.jpg	(from https://www.nepalholidaytour.in/chitwan-tour-package-from-gorakhpur.php)
12:12:47	161531/161531	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Jul%202023%2019:00:59%20GMT	https://www.nepalholidaytour.in/img/thani-mai-temple.jpg	C:/Users/perfect/Desktop/rp-travel/www.nepalholidaytour.in/img/thani-mai-temple.jpg	(from https://www.nepalholidaytour.in/pokhara-bandipur-tour-package-from-gorakhpur.php)
12:12:48	71449/71449	---M--	200	added ('OK')	text/css	date:Fri,%2015%20Dec%202023%2004:34:43%20GMT	https://themeearth.com/wp-content/themes/astra/assets/css/minified/style.min.css?ver=2.5.4	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/themes/astra/assets/css/minified/style.min21bb.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:12:49	53923/53923	---MCZ	200	added ('OK')	text/css	date:Tue,%2007%20Jul%202020%2014:43:35%20GMT	https://c0.wp.com/c/5.5/wp-includes/css/dist/block-library/style.min.css	C:/Users/perfect/Desktop/rp-travel/c0.wp.com/c/5.5/wp-includes/css/dist/block-library/style.min.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:12:50	2967/2967	---MCZ	200	added ('OK')	text/css	date:Mon,%2022%20Jun%202020%2020:23:35%20GMT	https://c0.wp.com/p/woocommerce/4.4.1/packages/woocommerce-blocks/build/vendors-style.css	C:/Users/perfect/Desktop/rp-travel/c0.wp.com/p/woocommerce/4.4.1/packages/woocommerce-blocks/build/vendors-style.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:12:51	155284/155284	---MCZ	200	added ('OK')	text/css	date:Tue,%2004%20Aug%202020%2014:29:14%20GMT	https://c0.wp.com/p/woocommerce/4.4.1/packages/woocommerce-blocks/build/style.css	C:/Users/perfect/Desktop/rp-travel/c0.wp.com/p/woocommerce/4.4.1/packages/woocommerce-blocks/build/style.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:12:51	2894/2894	---M--	200	added ('OK')	text/css	date:Tue,%2021%20May%202024%2015:36:22%20GMT	https://themeearth.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.2.1	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/plugins/contact-form-7/includes/css/styles7752.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:12:52	963/963	---M--	200	added ('OK')	text/css	date:Fri,%2015%20Dec%202023%2004:34:43%20GMT	https://themeearth.com/wp-content/themes/astra/assets/css/minified/compatibility/contact-form-7.min.css?ver=2.5.4	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/themes/astra/assets/css/minified/compatibility/contact-form-7.min21bb.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:12:53	12562/12562	---M--	200	added ('OK')	text/css	date:Sun,%2026%20Jan%202020%2007:50:30%20GMT	https://themeearth.com/wp-content/plugins/dw-question-answer/templates/assets/css/style.css?ver=180720161357	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/plugins/dw-question-answer/templates/assets/css/style30dd.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:12:54	1028/1028	---M--	200	added ('OK')	text/css	date:Sun,%2026%20Jan%202020%2007:50:30%20GMT	https://themeearth.com/wp-content/plugins/dw-question-answer/templates/assets/css/rtl.css?ver=180720161357	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/plugins/dw-question-answer/templates/assets/css/rtl30dd.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:12:55	18081/18081	---M--	200	added ('OK')	text/css	date:Fri,%2015%20Dec%202023%2004:34:43%20GMT	https://themeearth.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce-layout.min.css?ver=2.5.4	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce-layout.min21bb.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:12:55	6262/6262	---M--	200	added ('OK')	text/css	date:Fri,%2015%20Dec%202023%2004:34:43%20GMT	https://themeearth.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce-smallscreen.min.css?ver=2.5.4	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce-smallscreen.min21bb.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:12:55	98/98	---M--	200	added ('OK')	text/css	date:Sat,%2001%20Feb%202020%2010:07:56%20GMT	https://themeearth.com/wp-content/plugins/wp-contact-form7-email-spam-blocker/public/css/contact-form-7-email-spam-blocker-public.css?ver=1.0.0	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/plugins/wp-contact-form7-email-spam-blocker/public/css/contact-form-7-email-spam-blocker-public8a54.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:12:57	776/776	---M--	200	added ('OK')	text/css	date:Thu,%2030%20May%202024%2015:30:32%20GMT	https://themeearth.com/wp-content/plugins/header-footer-elementor/assets/css/header-footer-elementor.css?ver=1.5.3	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/plugins/header-footer-elementor/assets/css/header-footer-elementore225.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:12:57	19778/19778	---M--	200	added ('OK')	text/css	date:Mon,%2027%20May%202024%2001:08:36%20GMT	https://themeearth.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.7.0	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min87e8.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:12:58	118315/118315	---M--	200	added ('OK')	text/css	date:Fri,%2015%20Dec%202023%2004:34:43%20GMT	https://themeearth.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min.css?ver=2.5.4	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/themes/astra/assets/css/minified/compatibility/woocommerce/woocommerce.min21bb.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:12:59	18468/18468	---M--	200	added ('OK')	text/css	date:Mon,%2027%20May%202024%2001:08:36%20GMT	https://themeearth.com/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=2.9.14	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/plugins/elementor/assets/lib/animations/animations.min7c53.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:12:59	173746/173746	---M--	200	added ('OK')	text/css	date:Mon,%2027%20May%202024%2001:08:36%20GMT	https://themeearth.com/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=2.9.14	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/plugins/elementor/assets/css/frontend.min7c53.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:13:00	59344/59344	---M--	200	added ('OK')	text/css	date:Mon,%2027%20May%202024%2001:08:36%20GMT	https://themeearth.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min.css?ver=2.9.14	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/all.min7c53.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:13:02	2412/2412	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2010%20Jun%202024%2006:43:11%20GMT	https://themeearth.com/wp-content/uploads/elementor/css/global.css?ver=1595361825	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/uploads/elementor/css/global60df.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:13:03	26702/26702	---M--	200	added ('OK')	text/css	date:Mon,%2027%20May%202024%2001:08:36%20GMT	https://themeearth.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min.css?ver=2.9.14	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/v4-shims.min7c53.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:13:03	12976/12976	---M--	200	added ('OK')	text/css	date:Wed,%2007%20Feb%202024%2020:31:45%20GMT	https://themeearth.com/wp-content/uploads/elementor/css/post-1600.css?ver=1597989062	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/uploads/elementor/css/post-1600e8cd.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:13:05	58071/58071	---M--	200	added ('OK')	text/css	date:Mon,%2027%20May%202024%2001:08:36%20GMT	https://themeearth.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.12.0	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.minb683.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:13:05	675/675	---M--	200	added ('OK')	text/css	date:Mon,%2027%20May%202024%2001:08:36%20GMT	https://themeearth.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.minb683.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:13:06	669/669	---M--	200	added ('OK')	text/css	date:Mon,%2027%20May%202024%2001:08:36%20GMT	https://themeearth.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.12.0	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.minb683.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:13:06	75854/75854	---M--	200	added ('OK')	text/css	date:Thu,%2030%20May%202024%2015:30:32%20GMT	https://themeearth.com/wp-content/plugins/header-footer-elementor/inc/widgets-css/frontend.css?ver=1.5.3	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/plugins/header-footer-elementor/inc/widgets-css/frontende225.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:13:07	76772/76772	---MCZ	200	added ('OK')	text/css	date:Tue,%2021%20Jul%202020%2010:54:18%20GMT	https://c0.wp.com/p/jetpack/8.8.2/css/jetpack.css	C:/Users/perfect/Desktop/rp-travel/c0.wp.com/p/jetpack/8.8.2/css/jetpack.css	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:13:08	96873/96873	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2017%20May%202019%2004:25:54%20GMT	https://c0.wp.com/c/5.5/wp-includes/js/jquery/jquery.js	C:/Users/perfect/Desktop/rp-travel/c0.wp.com/c/5.5/wp-includes/js/jquery/jquery.js	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:13:08	838/838	---M--	200	added ('OK')	application/javascript	date:Sat,%2001%20Feb%202020%2010:07:56%20GMT	https://themeearth.com/wp-content/plugins/wp-contact-form7-email-spam-blocker/public/js/contact-form-7-email-spam-blocker-public.js?ver=1.0.0	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/plugins/wp-contact-form7-email-spam-blocker/public/js/contact-form-7-email-spam-blocker-public8a54.js	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:13:09	15073/15073	---M--	200	added ('OK')	application/javascript	date:Mon,%2027%20May%202024%2001:08:36%20GMT	https://themeearth.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min.js?ver=2.9.14	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/plugins/elementor/assets/lib/font-awesome/js/v4-shims.min7c53.js	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:13:10	9706/9706	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265717c6c-25ea%22	https://stats.wp.com/s-202034.js	C:/Users/perfect/Desktop/rp-travel/stats.wp.com/s-202034.js	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:13:10	1763/1763	---M--	200	added ('OK')	image/png	etag:%22e17874feb3eb1598%22	https://i2.wp.com/themeearth.com/wp-content/uploads/2020/01/cropped-favicon.png?fit=32%2C32&ssl=1	C:/Users/perfect/Desktop/rp-travel/i2.wp.com/themeearth.com/wp-content/uploads/2020/01/cropped-favicone43b.png	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:13:11	12277/12277	---M--	200	added ('OK')	image/png	etag:%223b551b126a90fb8a%22	https://i2.wp.com/themeearth.com/wp-content/uploads/2020/01/cropped-favicon.png?fit=192%2C192&ssl=1	C:/Users/perfect/Desktop/rp-travel/i2.wp.com/themeearth.com/wp-content/uploads/2020/01/cropped-favicon98d8.png	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:13:11	11184/11184	---M--	200	added ('OK')	image/png	etag:%223c561067b49b7adc%22	https://i2.wp.com/themeearth.com/wp-content/uploads/2020/01/cropped-favicon.png?fit=180%2C180&ssl=1	C:/Users/perfect/Desktop/rp-travel/i2.wp.com/themeearth.com/wp-content/uploads/2020/01/cropped-faviconf9b5.png	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:13:12	12951/12951	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Apr%202020%2020:52:24%20GMT	https://themeearth.com/wp-content/uploads/2020/01/cropped-themeearth-1-266x63.png	C:/Users/perfect/Desktop/rp-travel/themeearth.com/wp-content/uploads/2020/01/cropped-themeearth-1-266x63.png	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
12:13:13	9291/9291	---M--	200	added ('OK')	image/png	etag:%2280507718460fe4a1%22	https://i1.wp.com/themeearth.com/wp-content/uploads/2019/07/favicon.png?fit=214%2C178&ssl=1	C:/Users/perfect/Desktop/rp-travel/i1.wp.com/themeearth.com/wp-content/uploads/2019/07/favicon0473.png	(from https://www.nepalholidaytour.in/fonts/glyphicons-halflings-regular.html)
